"All parcel data in this report is for use by the Washoe County Assessor for assessment purposes only. The summary data in this report may not be a complete representation of the parcel or of the improvements thereon. Building information, including unit counts and number of permitted units, should be verified with the appropriate building and planning agencies. Zoning information should be verified with the appropriate planning agency. All parcels are reappraised each year. ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
570-032-03,,7937 ZINFANDEL DR,08/06/2013,224900,2D  ,4266149,PEAVINE HEIGHTS 1,1999,1999,Sgl Fam Res ,SINGLE STORY,1468,Fair-Average,3,2,0,FA/AC,HARDBOARD/FR,COMP SHINGLE,ATTACHED,585,,0,200,SF6,0.23900367319583893,"SMALL, GLENN & LISA",NO,7937 ZINFANDEL DR,,RENO,NV,89506,"HIRSCHY, JEANNETTE E",082-180-60,PEAVINE HEIGHTS 1 LT 33 BLK C,1000,1,GADC
570-033-07,,7936 ZINFANDEL DR,11/13/2013,185000,2D  ,4298778,PEAVINE HEIGHTS 1,1999,1999,Sgl Fam Res ,SINGLE STORY,1468,Fair-Average,3,2,0,FA/AC,HARDBOARD/FR,COMP SHINGLE,ATTACHED,585,,0,200,SF6,0.19100092351436615,"HOYLE, SAMANTHA E & TOMMY G",NO,7936 ZINFANDEL DR,,RENO,NV,89506,"HOYLE, TOMMY & SAMANTHA",082-180-60,PEAVINE HEIGHTS 1 LT 5 BLK B,1000,1,GADC
570-051-12,,7890 N CLARIDGE POINTE PKWY,05/03/2013,63000,2F  ,4233219,CLARIDGE POINTE NORTH,1999,1999,MH Real Prop,,1164,Good,3,2,0,FA,HARDBOARD ON FRAME,,,0,,0,220,MF14,0.1019972488284111,"CORPUS, BENITO E JR & ERNA C",NO,7890 N CLARIDGE POINTE PKWY,,RENO,NV,89506,"SECRETARY HOUSING & URBAN DEV, ",082-290-85,CLARIDGE POINTE NORTH LT 18 BLK C,1000,1,GAGB
570-061-04,,641 W GOLDEN VALLEY RD,10/08/2013,178000,2D  ,4287715,PEAVINE HEIGHTS 2,1999,1999,Sgl Fam Res ,TWO STORY,2122,Fair-Average,4,2,1,FA,HARDBOARD/FR,COMP SHINGLE,BUILT-IN,588,,0,200,SF6,0.18399907648563385,"WU, YASAN et al",YES,641 W GOLDEN VALLEY RD,,RENO,NV,89506,"WU, YASAN",570-020-02,PEAVINE HEIGHTS 2 LT 44 BLK C,1000,1,GADC
570-061-06,,661 W GOLDEN VALLEY RD,05/23/2013,172000,2D  ,4240098,PEAVINE HEIGHTS 2,1999,1999,Sgl Fam Res ,TWO STORY,2122,Fair-Average,4,2,1,FA/AC,HARDBOARD/FR,COMP SHINGLE,BUILT-IN,588,,0,200,SF6,0.21400366723537445,"LAN, MARY E et al",YES,661 W GOLDEN VALLEY RD,,RENO,NV,89506,"FLORES, MARIA D",570-020-02,PEAVINE HEIGHTS 2 LT 42 BLK C,1000,1,GADC
570-061-11,,7971 ZINFANDEL DR,05/23/2013,198000,2F  ,4240337,PEAVINE HEIGHTS 2,1999,1999,Sgl Fam Res ,SINGLE STORY,1780,Fair-Average,4,2,0,FA/AC,HARDBOARD/FR,COMP SHINGLE,ATTACHED,588,,0,200,SF6,0.18799357116222382,"WHITE, ROBERT B & ROSEMARY A ",NO,7971 ZINFANDEL DR,,RENO,NV,89506,"TBD LLC, ",570-020-02,PEAVINE HEIGHTS 2 LT 37 BLK C,1000,1,GADC
570-062-24,,630 W GOLDEN VALLEY RD,06/17/2013,190000,2D  ,4248135,PEAVINE HEIGHTS 2,1999,1999,Sgl Fam Res ,SINGLE STORY,1780,Fair-Average,4,2,0,FA,HARDBOARD/FR,COMP SHINGLE,ATTACHED,588,,0,200,SF6,0.3149908185005188,"HERNANDEZ, MARIA E et al",YES,630 W GOLDEN VALLEY RD,,RENO,NV,89506,"ROGULA, PAUL",570-020-02,PEAVINE HEIGHTS 2 LT 50 BLK B,1000,1,GADC
570-081-11,, LEMMON DR ,09/18/2013,3750000,1MGA,4281038,_UNSPECIFIED,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,6.426000118255615,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,"DP-CLARK NORTH HILLS LLC, ",570-081-05,RS 4896 LT 2-A,1040,0,GAAB
570-081-15,, MEMORIAL DR ,09/18/2013,3750000,1MGA,4281038,_UNSPECIFIED,0,0,,,0,,0,0,0,,,,,0,,0,100,MUNV,0.13769513368606567,LOGISTICENTER 395 OWNER LLC,NO,5500 EQUITY AVE,C/O DERMODY PROPERTIES LLC,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-14,DED TM 4807 - LT 10,1000,0,GAJQ
570-081-18,, LEMMON DR ,09/18/2013,3750000,1MGA,4281038,_UNSPECIFIED,0,0,,,0,,0,0,0,,,,,0,,0,100,MUNV,2.489000082015991,LOGISTICENTER 395 OWNER LLC,NO,5500 EQUITY AVE,C/O DERMODY PROPERTIES LLC,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-14,DED TM 4807 -  PAR 6,1000,0,GAJQ
570-081-20,, MEMORIAL DR ,09/18/2013,3750000,1MGA,4281038,_UNSPECIFIED,0,0,,,0,,0,0,0,,,,,0,,0,100,MUNV,2.5429999828338623,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-14,DED T M 4807 - LT 9,1040,0,GAJQ
570-081-21,, MEMORIAL DR ,09/18/2013,3750000,1MGA,4281038,_UNSPECIFIED,0,0,,,0,,0,0,0,,,,,0,,0,140,MUNV,14.894000053405762,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-14,DED T M 4807 - LT 8,1040,0,GATC
570-081-24,,LEMMON DR,09/18/2013,3750000,1MGA,4281038,_UNSPECIFIED,0,0,,,0,,0,0,0,,,,,0,,0,170,MUNV,1.8115702867507935,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-23,DED T M 4807 - ST  DEDICATION AREA 6,1040,0,GATC
570-102-26,,7117 BEACON DR,01/31/2013,158000,2D  ,4200771,HILLCREST,2004,2004,Sgl Fam Res ,TWO STORY,2423,Average,4,2,1,FA/AC,STUCCO/FR,CONCRETE TIL,BUILT-IN,648,,0,200,SF15,0.18826904892921448,"BONNO, MARY L",NO,7117 BEACON DR,,RENO,NV,89506,"NRES-NV1 LLC, ",082-621-04,HILLCREST LT 46,1000,1,GAFC
570-102-26,,7117 BEACON DR,03/08/2013,207900,2D  ,5212743,HILLCREST,2004,2004,Sgl Fam Res ,TWO STORY,2423,Average,4,2,1,FA/AC,STUCCO/FR,CONCRETE TIL,BUILT-IN,648,,0,200,SF15,0.18826904892921448,"BONNO, MARY L",NO,7117 BEACON DR,,RENO,NV,89506,"NRES-NV1 LLC, ",082-621-04,HILLCREST LT 46,1000,1,GAFC
570-111-04,,7176 CREST HILL DR,05/28/2013,250000,2D  ,4241218,HILLCREST,2005,2005,Sgl Fam Res ,TWO STORY,2813,Average,4,2,1,FA,STUCCO/FR,CONCRETE TIL,ATTACHED,660,,0,200,SF15,0.1662534475326538,"GAROL, JACQUELINE E & BENJAMIN",NO,7176 CREST HILL DR,,RENO,NV,89506,"GAROL, JACQUELINE E",082-621-04,HILLCREST LT 72,1000,1,GAFC
570-120-01,, N VIRGINIA ST ,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,240,MUNV,5.309000015258789,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 CA B,1040,0,GAVV
570-120-02,, N VIRGINIA ST ,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,18.351999282836914,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 2,1040,0,GATC
570-120-03,, N VIRGINIA ST ,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,240,MUNV,2.364000082015991,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 CA A,1040,0,GAVV
570-120-05,, MANTOVA DR ,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,170,MUNV,3.4630000591278076,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 ST,1040,0,GAVV
570-131-01,,215 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11776859313249588,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 11,1040,0,GATC
570-131-02,,205 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.16333793103694916,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 10,1040,0,GATC
570-132-01,,195 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.15089531242847443,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 9,1040,0,GATC
570-132-02,,185 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13096877932548523,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 8,1040,0,GATC
570-132-03,,175 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13207070529460907,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 7,1040,0,GATC
570-132-04,,165 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13023416697978973,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 6,1040,0,GATC
570-132-05,,155 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12148760259151459,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 5,1040,0,GATC
570-132-06,,145 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11776859313249588,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 4,1040,0,GATC
570-132-07,,135 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11776859313249588,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 3,1040,0,GATC
570-132-08,,125 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11776859313249588,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 2,1040,0,GATC
570-132-09,,115 MANTOVA DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11776859313249588,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 1,1040,0,GATC
570-133-01,,8848 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13712121546268463,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 52,1040,0,GATC
570-133-02,,8852 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13712121546268463,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 51,1040,0,GATC
570-133-03,,8858 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13712121546268463,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 50,1040,0,GATC
570-133-04,,8864 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13712121546268463,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 49,1040,0,GATC
570-133-05,,8870 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13712121546268463,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 48,1040,0,GATC
570-133-06,,8876 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13712121546268463,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 47,1040,0,GATC
570-133-07,,8882 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13712121546268463,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 46,1040,0,GATC
570-133-08,,8890 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.22718089818954468,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 45,1040,0,GATC
570-133-09,,8897 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.17825986444950104,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 44,1040,0,GATC
570-133-10,,8891 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.14019742608070374,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 43,1040,0,GATC
570-133-11,,8885 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.14019742608070374,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 42,1040,0,GATC
570-133-12,,8879 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.14019742608070374,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 41,1040,0,GATC
570-133-13,,8873 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.14019742608070374,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 40,1040,0,GATC
570-133-14,,8867 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.14019742608070374,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 39,1040,0,GATC
570-133-15,,8861 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.14019742608070374,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 38,1040,0,GATC
570-133-16,,8855 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.19290633499622345,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 37,1040,0,GATC
570-134-01,,8848 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13542240858078003,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 21,1040,0,GATC
570-134-02,,8854 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.1362488567829132,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 20,1040,0,GATC
570-134-03,,8860 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.13161157071590424,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 19,1040,0,GATC
570-134-04,,8866 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12293388694524765,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 18,1040,0,GATC
570-134-05,,8872 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12293388694524765,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 17,1040,0,GATC
570-134-06,,8878 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12293388694524765,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 16,1040,0,GATC
570-134-07,,8884 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12293388694524765,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 15,1040,0,GATC
570-134-08,,8890 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12293388694524765,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 14,1040,0,GATC
570-134-09,,8896 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12293388694524765,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 13,1040,0,GATC
570-134-10,,8898 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.14605142176151276,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 12,1040,0,GATC
570-141-01,,8849 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12056932598352432,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 36,1040,0,GATC
570-141-02,,8843 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11088154464960098,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 35,1040,0,GATC
570-141-03,,8837 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11088154464960098,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 34,1040,0,GATC
570-141-04,,8831 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11088154464960098,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 33,1040,0,GATC
570-141-05,,8825 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11088154464960098,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 32,1040,0,GATC
570-141-06,,8819 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.1113177239894867,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 31,1040,0,GATC
570-141-07,,8813 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.11361340433359146,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 30,1040,0,GATC
570-141-08,,8807 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.12371441721916199,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 29,1040,0,GATC
570-141-09,,8801 AREZZO DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.17952249944210052,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 28,1040,0,GATC
570-141-10,,8800 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.22297979891300201,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 60,1040,0,GATC
570-141-11,,8806 BARTOLI DR,09/18/2013,3750000,1MGA,4281038,MIRAVALLE PHASE 1,0,0,,,0,,0,0,0,,,,,0,,0,110,MUNV,0.16078971326351166,DP-CLARK NORTH HILLS LLC,NO,5500 EQUITY AVE,,RENO,NV,89502,DP-CLARK NORTH HILLS LLC,570-081-19,MIRAVALLE PH 1 LT 59,1040,0,GATC
